"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Reporting starts","Reporting ends"
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-05,not_delivering,ad,41,43,1.04878049,"7-day click, 1-day view, or 1-day engaged-view",,,72,,2025-11-27,2026-01-13,0,0,,1674.41860465,,,,,,,,,0,,,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-05,inactive,ad,292,308,1.05479452,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,217,217,2025-11-29,2026-01-13,10,8.33333333,21.7,704.54545455,217,1,10,21.7,108.5,72.33333333,12,18.08333333,120,10,3.42465753,2025-12-05,2025-12-05
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-05,not_delivering,ad,22,23,1.04545455,"7-day click, 1-day view, or 1-day engaged-view",,,28,,2025-11-27,2026-01-13,0,0,14,1217.39130435,,,2,14,28,28,1,28,50,2,9.09090909,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-05,not_delivering,ad,411,423,1.02919708,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,377,377,2025-11-29,2026-01-13,10,11.11111111,37.7,891.25295508,377,1,10,37.7,94.25,94.25,9,41.88888889,90,10,2.43309002,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","Black and white photo",2025-12-05,not_delivering,ad,4781,5741,1.20079481,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",14,4352,310.85714286,2025-11-29,2026-01-13,8.53658537,9.52380952,26.53658537,758.05608779,310.85714286,14,164,30.43356643,161.18518519,77.71428571,147,29.60544218,89.63414634,143,2.99100607,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-05,inactive,ad,175,188,1.07428571,"7-day click, 1-day view, or 1-day engaged-view",,,144,,2025-11-29,2026-01-13,0,0,24,765.95744681,,,6,28.8,,72,7,20.57142857,116.66666667,5,2.85714286,2025-12-05,2025-12-05
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-05,not_delivering,ad,2019,2706,1.34026746,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,2785,696.25,2025-11-27,2026-01-13,5.06329114,6.06060606,35.25316456,1029.19438285,696.25,4,79,38.15068493,309.44444444,174.0625,66,42.1969697,83.5443038,73,3.61565131,2025-12-05,2025-12-05
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-05,not_delivering,ad,153,165,1.07843137,"7-day click, 1-day view, or 1-day engaged-view",,,208,,2025-11-27,2026-01-13,0,0,69.33333333,1260.60606061,,,3,104,208,208,2,104,66.66666667,2,1.30718954,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-05,not_delivering,ad,1840,2054,1.11630435,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",6,1807,301.16666667,2025-11-29,2026-01-13,10.90909091,11.53846154,32.85454545,879.74683544,301.16666667,6,55,34.09433962,180.7,100.38888889,52,34.75,94.54545455,53,2.88043478,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad",Poster,2025-12-05,not_delivering,ad,1657,1873,1.13035607,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",9,1624,180.44444444,2025-11-29,2026-01-13,18.75,18.36734694,33.83333333,867.05819541,180.44444444,9,48,33.83333333,95.52941176,58,49,33.14285714,102.08333333,48,2.89680145,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","Black and white photo",2025-12-04,not_delivering,ad,5021,5909,1.1768572,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",9,4285,476.11111111,2025-11-29,2026-01-13,5.17241379,5.66037736,24.62643678,725.16500254,476.11111111,9,174,25.96969697,252.05882353,147.75862069,159,26.94968553,91.37931034,165,3.28619797,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-04,not_delivering,ad,563,632,1.12255773,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,661,220.33333333,2025-11-27,2026-01-13,9.375,10.34482759,20.65625,1045.88607595,220.33333333,3,32,22.79310345,165.25,94.42857143,29,22.79310345,90.625,29,5.15097691,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-04,not_delivering,ad,979,1113,1.13687436,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,889,889,2025-11-29,2026-01-13,3.22580645,3.33333333,28.67741935,798.74213836,889,1,31,29.63333333,889,,30,29.63333333,96.77419355,30,3.06435138,2025-12-04,2025-12-04
Sales,"Tokyo + Adjacent Broad","Flexible 3 Groups",2025-12-04,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-26,2025-11-28,0,0,,,,,,,0,0,,,0,,,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-04,inactive,ad,431,452,1.0487239,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,341,113.66666667,2025-11-29,2026-01-13,12.5,15,14.20833333,754.42477876,113.66666667,3,24,14.82608696,85.25,34.1,20,17.05,83.33333333,23,5.33642691,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-04,not_delivering,ad,14,14,1,"7-day click, 1-day view, or 1-day engaged-view",,,11,,2025-11-27,2026-01-13,0,0,,785.71428571,,,,,,,,,0,,,2025-12-04,2025-12-04
Sales,"Tokyo + Adjacent Broad",Poster,2025-12-04,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-26,2025-11-28,0,0,,,,,,,,0,,,0,,,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-04,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-27,2026-01-13,0,0,,,,,,,,,1,0,0,,,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-04,inactive,ad,296,308,1.04054054,"7-day click, 1-day view, or 1-day engaged-view",,,208,,2025-11-29,2026-01-13,0,0,23.11111111,675.32467532,,,9,26,,208,8,26,88.88888889,8,2.7027027,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-04,not_delivering,ad,95,102,1.07368421,"7-day click, 1-day view, or 1-day engaged-view",,,100,,2025-11-27,2026-01-13,0,0,20,980.39215686,,,5,25,,,4,25,80,4,4.21052632,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-04,not_delivering,ad,2597,3054,1.17597228,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,2702,1351,2025-11-29,2026-01-13,1.42857143,1.6,19.3,884.74132286,1351,2,140,20.78461538,337.75,300.22222222,125,21.616,89.28571429,130,5.0057759,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-04,not_delivering,ad,36,37,1.02777778,"7-day click, 1-day view, or 1-day engaged-view",,,38,,2025-11-27,2026-01-13,0,0,38,1027.02702703,,,1,38,,,1,38,100,1,2.77777778,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad",Poster,2025-12-04,not_delivering,ad,2346,2821,1.20247229,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",10,2269,226.9,2025-11-29,2026-01-13,9.70873786,10.30927835,22.02912621,804.32470755,226.9,10,103,23.39175258,133.47058824,75.63333333,97,23.39175258,94.17475728,97,4.13469736,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","JD Graffiti Paint",2025-12-04,not_delivering,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-11-29,2026-01-13,0,0,,600,,,,,,,,,0,,,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-04,not_delivering,ad,878,974,1.10933941,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,702,351,2025-11-29,2026-01-13,11.11111111,13.33333333,39,720.73921971,351,2,18,43.875,351,140.4,15,46.8,83.33333333,16,1.82232346,2025-12-04,2025-12-04
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-04,not_delivering,ad,2263,2767,1.22271321,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",7,2591,370.14285714,2025-11-27,2026-01-13,6.25,7.21649485,23.13392857,936.39320564,370.14285714,7,112,25.65346535,161.9375,80.96875,97,26.71134021,86.60714286,101,4.46310208,2025-12-04,2025-12-04
Sales,"Account Engagers - Broad","Black and white photo",2025-12-03,not_delivering,ad,4457,5205,1.16782589,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",7,4521,645.85714286,2025-11-29,2026-01-13,3.78378378,4,24.43783784,868.58789625,645.85714286,7,185,26.59411765,226.05,180.84,175,25.83428571,94.59459459,170,3.81422481,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-03,not_delivering,ad,696,791,1.13649425,"7-day click, 1-day view, or 1-day engaged-view",,,708,,2025-11-29,2026-01-13,0,0,44.25,895.06953224,,,16,50.57142857,,,16,44.25,100,14,2.01149425,2025-12-03,2025-12-03
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-03,not_delivering,ad,998,1149,1.15130261,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1076,1076,2025-11-27,2026-01-13,3.03030303,3.22580645,32.60606061,936.4664926,1076,1,33,32.60606061,358.66666667,538,31,34.70967742,93.93939394,33,3.30661323,2025-12-03,2025-12-03
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-03,not_delivering,ad,49,52,1.06122449,"7-day click, 1-day view, or 1-day engaged-view",,,88,,2025-11-27,2026-01-13,0,0,22,1692.30769231,,,4,29.33333333,88,,2,44,50,3,6.12244898,2025-12-03,2025-12-03
"ABOS Traffic","Johnny Depp Interest Group","JD Konnichiwa Video - Copy",2025-12-03,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-11-22,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-03,2025-12-03
Sales,"Tokyo + Adjacent Broad","Flexible 3 Groups",2025-12-03,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-26,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-03,inactive,ad,651,694,1.06605223,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,528,176,2025-11-29,2026-01-13,20,20,35.2,760.80691643,176,3,15,37.71428571,105.6,58.66666667,15,35.2,100,14,2.15053763,2025-12-03,2025-12-03
Sales,"Web Audience Retarg",Poster,2025-12-03,not_delivering,ad,25,25,1,"7-day click, 1-day view, or 1-day engaged-view",,,20,,2025-11-27,2026-01-13,0,0,10,800,,,2,20,,,2,10,100,1,4,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-03,inactive,ad,267,282,1.05617978,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,249,124.5,2025-11-29,2026-01-13,14.28571429,15.38461538,17.78571429,882.9787234,124.5,2,14,17.78571429,124.5,49.8,13,19.15384615,92.85714286,14,5.24344569,2025-12-03,2025-12-03
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-03,not_delivering,ad,3992,5241,1.31287575,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",8,6077,759.625,2025-11-27,2026-01-13,3.77358491,4.34782609,28.66509434,1159.5115436,759.625,8,212,32.4973262,379.8125,209.55172414,184,33.02717391,86.79245283,187,4.68436874,2025-12-03,2025-12-03
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-03,not_delivering,ad,221,250,1.13122172,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,386,193,2025-11-27,2026-01-13,33.33333333,50,64.33333333,1544,193,2,6,64.33333333,77.2,42.88888889,4,96.5,66.66666667,6,2.71493213,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-03,not_delivering,ad,3066,3570,1.16438356,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,3509,3509,2025-11-29,2026-01-13,0.81967213,0.9009009,28.76229508,982.91316527,3509,1,122,29,389.88888889,250.64285714,111,31.61261261,90.98360656,121,3.94651011,2025-12-03,2025-12-03
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-03,not_delivering,ad,19,20,1.05263158,"7-day click, 1-day view, or 1-day engaged-view",,,29,,2025-11-27,2026-01-13,0,0,9.66666667,1450,,,3,9.66666667,,29,3,9.66666667,100,3,15.78947368,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad",Poster,2025-12-03,not_delivering,ad,2771,3213,1.1595092,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",10,2750,275,2025-11-29,2026-01-13,8.77192982,9.80392157,24.12280702,855.89791472,275,10,114,25.70093458,161.76470588,110,102,26.96078431,89.47368421,107,3.86142187,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","JD Graffiti Paint",2025-12-03,not_delivering,ad,10,11,1.1,"7-day click, 1-day view, or 1-day engaged-view",,,12,,2025-11-29,2026-01-13,0,0,,1090.90909091,,,,,,,,,0,,,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-03,not_delivering,ad,1730,1991,1.15086705,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,1355,677.5,2025-11-29,2026-01-13,3.44827586,3.92156863,23.36206897,680.56253139,677.5,2,58,24.19642857,,1355,51,26.56862745,87.93103448,56,3.23699422,2025-12-03,2025-12-03
Sales,"Account Engagers - Broad","Black and white photo",2025-12-02,not_delivering,ad,2263,2547,1.12549713,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",5,2496,499.2,2025-11-29,2026-01-13,4.90196078,5.81395349,24.47058824,979.97644287,499.2,5,102,26.55319149,156,138.66666667,86,29.02325581,84.31372549,94,4.15377817,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-02,not_delivering,ad,214,244,1.14018692,"7-day click, 1-day view, or 1-day engaged-view",,,293,,2025-11-29,2026-01-13,0,0,48.83333333,1200.81967213,,,6,48.83333333,,293,3,97.66666667,50,6,2.80373832,2025-12-02,2025-12-02
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-02,not_delivering,ad,407,462,1.13513514,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,537,268.5,2025-11-27,2026-01-13,12.5,12.5,33.5625,1162.33766234,268.5,2,16,35.8,537,268.5,16,33.5625,100,15,3.68550369,2025-12-02,2025-12-02
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-02,not_delivering,ad,129,145,1.12403101,"7-day click, 1-day view, or 1-day engaged-view",,,233,,2025-11-27,2026-01-13,0,0,23.3,1606.89655172,,,10,23.3,,,9,25.88888889,90,10,7.75193798,2025-12-02,2025-12-02
"ABOS Traffic","Johnny Depp Interest Group","JD announcement date post",2025-12-02,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-11-22,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-02,2025-12-02
Sales,"Tokyo + Adjacent Broad","Flexible 3 Groups",2025-12-02,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-26,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-02,inactive,ad,184,199,1.08152174,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,182,60.66666667,2025-11-29,2026-01-13,75,60,45.5,914.57286432,60.66666667,3,4,45.5,45.5,22.75,5,36.4,125,4,2.17391304,2025-12-02,2025-12-02
Sales,"Tokyo + Adjacent Broad","Poster [Redirect link] + related Media",2025-12-02,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-26,2025-11-28,0,0,,,0,2,,,0,0,,,0,,,2025-12-02,2025-12-02
Sales,"Tokyo + Adjacent Broad",Poster,2025-12-02,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-26,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-02,not_delivering,ad,497,554,1.11468813,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,563,281.5,2025-11-29,2026-01-13,12.5,13.33333333,35.1875,1016.24548736,281.5,2,16,35.1875,70.375,70.375,15,37.53333333,93.75,16,3.2193159,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-02,inactive,ad,288,326,1.13194444,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,283,283,2025-11-29,2026-01-13,7.69230769,7.69230769,21.76923077,868.09815951,283,1,13,21.76923077,283,47.16666667,13,21.76923077,100,13,4.51388889,2025-12-02,2025-12-02
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-02,not_delivering,ad,2216,2883,1.30099278,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,3569,1189.66666667,2025-11-27,2026-01-13,2.3255814,2.75229358,27.66666667,1237.94658342,1189.66666667,3,129,30.24576271,356.9,324.45454545,109,32.74311927,84.49612403,118,5.32490975,2025-12-02,2025-12-02
Sales,"Tokyo + Adjacent Broad","JD Konnichiwa Video",2025-12-02,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-26,2025-11-28,0,0,,,,,,,0,0,,,0,,,2025-12-02,2025-12-02
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-02,not_delivering,ad,188,208,1.10638298,"7-day click, 1-day view, or 1-day engaged-view",,,245,,2025-11-27,2026-01-13,0,0,30.625,1177.88461538,,,8,30.625,245,245,6,40.83333333,75,8,4.25531915,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-02,not_delivering,ad,678,800,1.179941,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,951,317,2025-11-29,2026-01-13,7.69230769,9.09090909,24.38461538,1188.75,317,3,39,27.97058824,237.75,79.25,33,28.81818182,84.61538462,34,5.01474926,2025-12-02,2025-12-02
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-02,not_delivering,ad,135,149,1.1037037,"7-day click, 1-day view, or 1-day engaged-view",,,187,,2025-11-27,2026-01-13,0,0,31.16666667,1255.03355705,,,6,46.75,,,6,31.16666667,100,4,2.96296296,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad",Poster,2025-12-02,not_delivering,ad,1639,1854,1.13117755,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,1598,799,2025-11-29,2026-01-13,2.73972603,2.7027027,21.89041096,861.9201726,799,2,73,23.85074627,399.5,228.28571429,74,21.59459459,101.36986301,67,4.08785845,2025-12-02,2025-12-02
Sales,"Account Engagers - Broad","JD Graffiti Paint",2025-12-02,not_delivering,ad,65,70,1.07692308,"7-day click, 1-day view, or 1-day engaged-view",,,63,,2025-11-29,2026-01-13,0,0,7,900,,,9,10.5,,,4,15.75,44.44444444,6,9.23076923,2025-12-02,2025-12-02
Sales,"Tokyo + Adjacent Broad",Poster,2025-12-01,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-26,2025-11-28,0,0,,,0,1,,,0,,,,0,,,2025-12-01,2025-12-01
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-01,not_delivering,ad,6,6,1,"7-day click, 1-day view, or 1-day engaged-view",,,5,,2025-11-27,2026-01-13,0,0,5,833.33333333,,,1,5,,,1,5,100,1,16.66666667,2025-12-01,2025-12-01
"ABOS Traffic","Johnny Depp Interest Group","JD Konnichiwa Video - Copy",2025-12-01,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-11-22,2025-11-28,0,0,,,0,1,,,0,0,,,0,,,2025-12-01,2025-12-01
"ABOS Traffic","Johnny Depp Interest Group","JD announcement date post",2025-12-01,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-11-22,2025-11-28,0,0,,,,,,,0,0,,,0,,,2025-12-01,2025-12-01
Sales,"Tokyo + Adjacent Broad","Flexible 3 Groups",2025-12-01,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-26,2025-11-28,0,0,,,,,,,0,0,,,0,,,2025-12-01,2025-12-01
Sales,"Account Engagers - Broad","JD Konnichiwa Video",2025-12-01,inactive,ad,2094,2256,1.0773639,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",9,2565,285,2025-11-29,2026-01-13,10.71428571,11.84210526,30.53571429,1136.96808511,285,9,84,32.46835443,150.88235294,75.44117647,76,33.75,90.47619048,79,3.77268386,2025-12-01,2025-12-01
Sales,"Tokyo + Adjacent Broad","Poster [Redirect link] + related Media",2025-12-01,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-26,2025-11-28,0,0,,,0,2,,,0,0,,,0,,,2025-12-01,2025-12-01
"ABOS Traffic","Johnny Depp Interest Group","Black and white photo",2025-12-01,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-11-22,2025-11-28,0,0,,,,,,,0,0,,,0,,,2025-12-01,2025-12-01
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-01,not_delivering,ad,7,7,1,"7-day click, 1-day view, or 1-day engaged-view",,,9,,2025-11-27,2026-01-13,0,0,,1285.71428571,,,,,,,,,0,,,2025-12-01,2025-12-01
Sales,"Account Engagers - Broad","Black and white photo",2025-12-01,not_delivering,ad,6368,7442,1.16865578,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",6,7597,1266.16666667,2025-11-29,2026-01-13,1.95439739,2.07612457,24.74592834,1020.82773448,1266.16666667,6,307,27.42599278,271.32142857,292.19230769,289,26.28719723,94.13680782,277,4.34987437,2025-12-01,2025-12-01
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-01,inactive,ad,277,297,1.07220217,"7-day click, 1-day view, or 1-day engaged-view",,,425,,2025-11-29,2026-01-13,0,0,23.61111111,1430.97643098,,,18,25,,212.5,14,30.35714286,77.77777778,17,6.13718412,2025-12-01,2025-12-01
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-01,not_delivering,ad,200,219,1.095,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",9,238,26.44444444,2025-11-27,2026-01-13,225,300,59.5,1086.75799087,26.44444444,9,4,59.5,23.8,8.20689655,3,79.33333333,75,4,2,2025-12-01,2025-12-01
