"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Adds to cart","Checkouts initiated",Leads,"Cost per lead","Result rate",Views,Viewers,"Results rate per link clicks","Ad Delivery","Campaign Delivery","Ad set delivery","Quality ranking","Engagement rate ranking","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per 3-second video play","Cost per ThruPlay","Outbound clicks","Unique outbound clicks","CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique CTR (all)","Unique clicks (all)","Instagram profile visits","Ad recall lift","Ad recall lift rate",Bid,"Bid type","Buying type","Performance goal",Objective,"Reporting starts","Reporting ends","Campaign Budget","Campaign Budget Type"
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2026-01-11,not_delivering,ad,823,914,1.11057108,"7-day click, 1-day view, or 1-day engaged-view",,,780,,2025-12-06,2026-01-19,0,0,41.05263158,853.3916849,,,19,41.05263158,,780,14,55.71428571,73.68421053,19,2.30862697,,1,3,260,,918,814,,not_delivering,inactive,not_delivering,Average,"Above average",9,33,13,12,3,3,6.84210526,18.57142857,19,19,2.07877462,2.07877462,2.30862697,3.64520049,30,10,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,300000,Lifetime
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD with Skeleton Confetti",2026-01-11,not_delivering,ad,12,12,1,"7-day click or 1-day view",,,1,,2026-01-09,Ongoing,0,0,,83.33333333,,,,,,,,,0,,,,,,,,12,12,,not_delivering,active,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2026-01-11,not_delivering,ad,1180,1289,1.09237288,"7-day click, 1-day view, or 1-day engaged-view",,,853,,2025-12-06,2026-01-19,0,0,56.86666667,661.75329713,,,15,56.86666667,,,12,71.08333333,80,15,1.27118644,,,3,284.33333333,,1291,1180,,not_delivering,inactive,not_delivering,"Above average","Above average",1,,,,,,,,15,15,1.16369279,1.16369279,1.27118644,2.45762712,29,5,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,300000,Lifetime
"ABOS Traffic - #2","Broad JP Cities","JD Konnichiwa Video - Copy",2026-01-11,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-12-26,2026-01-13,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,200000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-11,active,ad,1791,1825,1.01898381,"7-day click or 1-day view","Landing page views",60,313,5.21666667,2026-01-09,Ongoing,0,0,4.47142857,171.50684932,,,70,4.60294118,,,60,5.21666667,85.71428571,68,3.79676159,,,2,156.5,3.28767123,1945,1763,85.71428571,active,active,active,-,-,6,134,31,22,7,5,0.4184492,1.49760766,70,68,3.83561644,3.83561644,3.79676159,7.42601898,133,13,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-11,not_delivering,ad,5439,6602,1.21382607,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,4047,4047,2025-12-06,2026-01-19,1.42857143,1.72413793,57.81428571,612.9960618,4047,1,70,62.26153846,1349,2023.5,58,69.77586207,82.85714286,65,1.19507262,3,2,14,289.07142857,0.01514693,6614,5439,1.42857143,not_delivering,inactive,not_delivering,-,-,,,,,,,,,70,65,1.06028476,1.06028476,1.19507262,2.55561684,139,16,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2026-01-11,not_delivering,ad,1034,1176,1.13733075,"7-day click, 1-day view, or 1-day engaged-view",,,904,,2025-12-06,2026-01-19,0,0,53.17647059,768.70748299,,,17,60.26666667,,,9,100.44444444,52.94117647,15,1.45067698,,,2,452,,1179,1034,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,17,15,1.44557823,1.44557823,1.45067698,2.70793037,28,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD Photography - Copy 2",2026-01-11,active,ad,36,36,1,"7-day click or 1-day view",,,1,,2026-01-09,Ongoing,0,0,,27.77777778,,,,,,,,,0,,,,,,,,36,36,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD Konnichiwa Video - Copy",2026-01-11,active,ad,24,24,1,"7-day click or 1-day view","Landing page views",2,3,1.5,2026-01-09,Ongoing,0,0,1.5,125,,,2,1.5,,,2,1.5,100,2,8.33333333,,,,,8.33333333,26,23,100,active,active,active,-,-,7,2,1,,,,0.21428571,1,2,2,8.33333333,8.33333333,8.33333333,8.33333333,2,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD with Skeleton Confetti",2026-01-11,active,ad,77,77,1,"7-day click or 1-day view","Landing page views",1,9,9,2026-01-09,Ongoing,0,0,9,116.88311688,,,1,9,,,1,9,100,1,1.2987013,,,1,9,1.2987013,77,77,100,active,active,active,-,-,3,,,,,,9,,1,1,1.2987013,1.2987013,1.2987013,1.2987013,1,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-11,active,ad,5258,5258,1,"7-day click or 1-day view","Landing page views",245,1551,6.33061224,2026-01-09,Ongoing,0,0,5.98841699,294.9790795,,,259,6.25403226,,,245,6.33061224,94.59459459,248,4.71662229,,,24,64.625,4.65956638,5420,5192,94.59459459,active,active,active,Average,"Above average",9,516,185,123,34,25,0.65250316,2.06524634,259,248,4.92582731,4.92582731,4.71662229,7.41726892,390,139,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Sales 2.0",Lookalikes+Engagers,"Enter the world of Johnny Depp [Post]",2026-01-11,not_delivering,ad,420,467,1.11190476,"7-day click, 1-day view, or 1-day engaged-view",,,254,,2026-01-09,Ongoing,0,0,50.8,543.89721627,,,5,50.8,,,3,84.66666667,60,5,1.19047619,,,3,84.66666667,,467,420,,not_delivering,inactive,inactive,-,-,,,,,,,,,4,4,1.07066381,0.85653105,0.95238095,2.61904762,11,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"Flexible 3 Groups 2.0",2026-01-11,not_delivering,ad,1545,1711,1.10744337,"7-day click, 1-day view, or 1-day engaged-view",,,1037,,2026-01-09,Ongoing,0,0,27.28947368,606.07831677,,,38,28.02702703,,,32,32.40625,84.21052632,37,2.39482201,,,11,94.27272727,,1733,1522,,not_delivering,inactive,inactive,-,-,6,51,23,15,3,1,5.03398058,15.47761194,38,37,2.22092344,2.22092344,2.39482201,4.46601942,69,30,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"Black and white photo 2.0 [Redirect]",2026-01-11,not_delivering,ad,992,1105,1.11391129,"7-day click, 1-day view, or 1-day engaged-view",,,653,,2026-01-09,Ongoing,0,0,27.20833333,590.95022624,,,24,31.0952381,,,22,29.68181818,91.66666667,21,2.11693548,,,,,,1107,975,,not_delivering,inactive,inactive,-,-,8,56,23,16,5,5,3.08018868,9.60294118,20,17,2.1719457,1.80995475,1.71370968,3.62903226,36,14,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","Flexible 3 Groups 2.0",2026-01-11,not_delivering,ad,1205,1383,1.14771784,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1095,1095,2026-01-09,Ongoing,3.03030303,3.125,33.18181818,791.75704989,1095,1,33,36.5,,1095,32,34.21875,96.96969697,30,2.48962656,,1,20,54.75,0.07230658,1395,1178,3.03030303,not_delivering,inactive,not_delivering,-,-,8,65,31,21,8,8,3.81533101,12.88235294,33,30,2.38611714,2.38611714,2.48962656,4.81327801,58,14,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","Black and white photo 2.0 [Redirect]",2026-01-11,not_delivering,ad,475,531,1.11789474,"7-day click, 1-day view, or 1-day engaged-view",,,380,,2026-01-09,Ongoing,0,0,42.22222222,715.63088512,,,9,42.22222222,,,7,54.28571429,77.77777778,9,1.89473684,,,2,190,,531,468,,not_delivering,inactive,not_delivering,-,-,8,15,5,5,2,2,7.16981132,22.35294118,9,9,1.69491525,1.69491525,1.89473684,5.26315789,25,4,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","Coming of Age [Post]",2026-01-11,not_delivering,ad,130,144,1.10769231,"7-day click, 1-day view, or 1-day engaged-view",,,126,,2026-01-09,Ongoing,0,0,42,875,,,3,42,,,1,126,33.33333333,3,2.30769231,,,,,,146,130,,not_delivering,inactive,not_delivering,-,-,1,,,,,,,,3,3,2.08333333,2.08333333,2.30769231,7.69230769,10,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"T-Shirt Promo [Post]",2026-01-11,not_delivering,ad,1076,1300,1.20817844,"7-day click, 1-day view, or 1-day engaged-view",,,979,,2026-01-09,Ongoing,0,0,69.92857143,753.07692308,,,14,69.92857143,,,14,69.92857143,100,14,1.30111524,,,26,37.65384615,,1356,1024,,not_delivering,inactive,inactive,Average,"Above average",4,218,118,89,72,71,8.29661017,13.78873239,14,14,1.07692308,1.07692308,1.30111524,2.32342007,25,14,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","JD Graffiti Paint 2.0",2026-01-11,not_delivering,ad,21,21,1,"7-day click, 1-day view, or 1-day engaged-view",,,15,,2026-01-09,Ongoing,0,0,,714.28571429,,,,,,,,,0,,,,,,,,21,21,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","JD painting with graphics 2.0 [redirect]",2026-01-11,not_delivering,ad,26,27,1.03846154,"7-day click, 1-day view, or 1-day engaged-view",,,28,,2026-01-09,Ongoing,0,0,,1037.03703704,,,,,,,,,0,,,,,,,,27,26,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"JD painting with graphics 2.0 [redirect]",2026-01-11,not_delivering,ad,34,37,1.08823529,"7-day click, 1-day view, or 1-day engaged-view",,,18,,2026-01-09,Ongoing,0,0,18,486.48648649,,,1,18,,,,,0,1,2.94117647,,,,,,37,34,,not_delivering,inactive,inactive,-,-,,,,,,,,,1,1,2.7027027,2.7027027,2.94117647,5.88235294,2,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","T-Shirt Promo [Post]",2026-01-11,not_delivering,ad,763,988,1.2948886,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1114,1114,2026-01-09,Ongoing,3.57142857,4.16666667,39.78571429,1127.53036437,1114,1,28,48.43478261,1114,371.33333333,24,46.41666667,85.71428571,23,3.01441678,1,3,20,55.7,0.10121457,1051,720,3.57142857,not_delivering,inactive,not_delivering,-,-,5,297,174,132,103,100,6.40229885,11.02970297,27,22,2.8340081,2.73279352,2.88335518,4.45609436,34,15,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"Coming of Age [Post]",2026-01-11,not_delivering,ad,169,185,1.09467456,"7-day click, 1-day view, or 1-day engaged-view",,,128,,2026-01-09,Ongoing,0,0,32,691.89189189,,,4,32,,,4,32,100,4,2.36686391,,,1,128,,185,168,,not_delivering,inactive,inactive,-,-,2,4,3,2,2,1,42.66666667,128,4,4,2.16216216,2.16216216,2.36686391,5.32544379,9,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,"Using ad set budget",
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-11,not_delivering,ad,81,87,1.07407407,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,92,92,2025-12-06,2026-01-19,0,0,,1057.47126437,92,1,,,,,,,0,,,,,,,1.14942529,93,78,,not_delivering,inactive,not_delivering,-,-,6,7,4,2,2,1,3.06666667,13.14285714,,,,,,1.2345679,1,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-11,2026-01-11,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD with Skeleton Confetti",2026-01-11,active,ad,180,180,1,"7-day click or 1-day view","Landing page views",10,37,3.7,2026-01-09,Ongoing,0,0,3.36363636,205.55555556,,,11,3.36363636,,,10,3.7,90.90909091,11,6.11111111,,,,,5.55555556,180,180,90.90909091,active,active,active,-,-,,,,,,,,,11,11,6.11111111,6.11111111,6.11111111,6.11111111,11,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD Photograph with graphics - Copy",2026-01-11,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-11,2026-01-11,50000,Daily
"ABOS Sales 2.0",Lookalikes+Engagers,"JD Graffiti Paint 2.0",2026-01-10,not_delivering,ad,50,53,1.06,"7-day click, 1-day view, or 1-day engaged-view",,,27,,2026-01-09,Ongoing,0,0,27,509.43396226,,,1,27,,,1,27,100,1,2,,,,,,52,50,,not_delivering,inactive,inactive,-,-,,,,,,,,,1,1,1.88679245,1.88679245,2,4,2,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD announcement date post",2026-01-10,not_delivering,ad,159,161,1.01257862,"7-day click or 1-day view","Landing page views",4,36,9,2026-01-09,Ongoing,0,0,6,223.60248447,,,6,6,,,4,9,66.66666667,6,3.77358491,,,,,2.48447205,175,155,66.66666667,not_delivering,active,inactive,-,-,6,14,2,,,,0.64285714,1.63636364,6,6,3.72670807,3.72670807,3.77358491,5.66037736,9,3,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","Poster [Redirect link] + related Media - Copy",2026-01-10,not_delivering,ad,291,328,1.12714777,"7-day click, 1-day view, or 1-day engaged-view",,,202,,2026-01-09,Ongoing,0,0,50.5,615.85365854,,,4,67.33333333,,,4,50.5,100,3,1.03092784,,,1,202,,330,291,,not_delivering,inactive,not_delivering,-,-,5,,,,,,40.4,202,4,3,1.2195122,1.2195122,1.03092784,1.71821306,5,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Traffic 2.0","JD Deep Interest","JD announcement date post",2026-01-10,active,ad,317,321,1.0126183,"7-day click or 1-day view","Landing page views",17,77,4.52941176,2026-01-09,Ongoing,0,0,4.05263158,239.87538941,,,19,4.8125,,,17,4.52941176,89.47368421,16,5.04731861,,,,,5.29595016,349,307,89.47368421,active,active,active,-,-,8,22,10,7,2,2,0.57037037,2.08108108,19,16,5.91900312,5.91900312,5.04731861,7.88643533,25,1,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic - #2","Broad JP Cities","JD Konnichiwa Video - Copy",2026-01-10,not_delivering,ad,0,0,0,"7-day click or 1-day view","Landing page views",4,0,0,2025-12-26,2026-01-13,0,0,,,,,,,,,4,0,0,,,,,,,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,200000,Lifetime
"ABOS Traffic 2.0","Broad Japan","Hello Tokyo - Copy",2026-01-10,active,ad,83,83,1,"7-day click or 1-day view",,,6,,2026-01-09,Ongoing,0,0,,72.28915663,,,,,,,,,0,,,,,,,,83,83,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-10,active,ad,1414,1456,1.02970297,"7-day click or 1-day view","Landing page views",47,392,8.34042553,2026-01-09,Ongoing,0,0,7.84,269.23076923,,,50,7.84,,,47,8.34042553,94,50,3.53606789,,,2,196,3.22802198,1472,1324,94,active,active,active,-,-,7,114,45,31,10,7,0.71014493,2.29239766,50,50,3.43406593,3.43406593,3.53606789,6.50636492,92,10,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD with Skull Confetti - Copy",2026-01-10,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD with Skull Confetti - Copy",2026-01-10,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","Hello Tokyo - Copy",2026-01-10,not_delivering,ad,41,41,1,"7-day click or 1-day view",,,14,,2026-01-09,Ongoing,0,0,14,341.46341463,,,1,14,,,,,0,1,2.43902439,,,,,,41,41,,not_delivering,active,inactive,-,-,,,,,,,,,1,1,2.43902439,2.43902439,2.43902439,2.43902439,1,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","JD Spray Painting Ground 2.0",2026-01-10,not_delivering,ad,46,52,1.13043478,"7-day click, 1-day view, or 1-day engaged-view",,,43,,2026-01-09,Ongoing,0,0,43,826.92307692,,,1,43,,,1,43,100,1,2.17391304,,,,,,52,46,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,1,1,1.92307692,1.92307692,2.17391304,4.34782609,2,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Traffic 2.0","JD Deep Interest","JD Photography - Copy",2026-01-10,active,ad,3,3,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,3,3,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales 2.0",Lookalikes+Engagers,"JD Spray Painting Ground 2.0",2026-01-10,not_delivering,ad,44,51,1.15909091,"7-day click, 1-day view, or 1-day engaged-view",,,27,,2026-01-09,Ongoing,0,0,,529.41176471,,,,,,,,,0,,,,,,,,51,44,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","Black and white photo",2026-01-10,not_delivering,ad,938,938,1,"7-day click or 1-day view","Landing page views",31,252,8.12903226,2026-01-09,Ongoing,0,0,8.12903226,268.65671642,,,31,8.4,,,31,8.12903226,100,30,3.19829424,,,2,126,3.30490405,979,873,100,not_delivering,active,inactive,-,-,7,69,26,21,7,6,0.6961326,2.4,31,30,3.30490405,3.30490405,3.19829424,7.46268657,70,9,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales 2.0",Lookalikes+Engagers,"Poster [Redirect link] + related Media - Copy",2026-01-10,not_delivering,ad,357,396,1.1092437,"7-day click, 1-day view, or 1-day engaged-view",,,207,,2026-01-09,Ongoing,0,0,25.875,522.72727273,,,8,25.875,,,6,34.5,75,8,2.24089636,,,,,,397,356,,not_delivering,inactive,inactive,-,-,8,1,1,1,,,34.5,207,8,8,2.02020202,2.02020202,2.24089636,2.5210084,9,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Sales 2.0","Web Retarg 2.0","Enter the world of Johnny Depp [Post]",2026-01-10,not_delivering,ad,699,714,1.02145923,"7-day click, 1-day view, or 1-day engaged-view",,,464,,2026-01-09,Ongoing,0,0,58,649.85994398,,,8,58,,,9,51.55555556,112.5,8,1.14449213,,,4,116,,714,699,,not_delivering,inactive,not_delivering,Average,"Above average",,,,,,,,,8,8,1.12044818,1.12044818,1.14449213,1.85979971,13,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","Black and white photo",2026-01-10,active,ad,1028,1028,1,"7-day click or 1-day view","Landing page views",48,230,4.79166667,2026-01-09,Ongoing,0,0,4.18181818,223.73540856,,,55,4.25925926,,,48,4.79166667,87.27272727,54,5.25291829,,,1,230,4.6692607,1092,1008,87.27272727,active,active,active,-,-,6,57,24,12,2,3,0.5974026,2.25490196,55,54,5.35019455,5.35019455,5.25291829,8.07392996,83,5,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2026-01-10,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,3,3,3,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","Hanging sketches - Copy",2026-01-10,inactive,ad,29,30,1.03448276,"7-day click or 1-day view",,,7,,2026-01-09,Ongoing,0,0,,233.33333333,,,,,,,,,0,,,,,,,,30,29,,inactive,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD with Skeleton Confetti",2026-01-10,not_delivering,ad,164,165,1.00609756,"7-day click or 1-day view","Landing page views",6,24,4,2026-01-09,Ongoing,0,0,3,145.45454545,,,8,3,,,6,4,75,8,4.87804878,,,,,3.63636364,165,164,75,not_delivering,active,inactive,-,-,,,,,,,,,8,8,4.84848485,4.84848485,4.87804878,4.87804878,8,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Spray Painting Ground",2026-01-10,active,ad,26,26,1,"7-day click or 1-day view","Landing page views",2,3,1.5,2026-01-09,Ongoing,0,0,1.5,115.38461538,,,2,1.5,,,2,1.5,100,2,7.69230769,,,,,7.69230769,26,26,100,active,active,active,-,-,,,,,,,,,2,2,7.69230769,7.69230769,7.69230769,7.69230769,2,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD Photograph with graphics - Copy",2026-01-10,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD Painting with Graphic - Copy",2026-01-10,active,ad,83,83,1,"7-day click or 1-day view","Landing page views",1,30,30,2026-01-09,Ongoing,0,0,30,361.44578313,,,1,30,,,1,30,100,1,1.20481928,,,2,15,1.20481928,83,83,100,active,active,active,-,-,,,,,,,,,1,1,1.20481928,1.20481928,1.20481928,2.40963855,2,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-10,2026-01-10,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-10,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,,0,,,0,,,,2,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-10,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,,0,,,0,,,,1,4,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-10,2026-01-10,300000,Lifetime
